week_start,week_end,raw_item,unit,weekly_average_price,source_file
"July 27, 2026","August 2, 2026","White Onion, Local",kg,104.49,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026","White Onion, Imported",kg,134.52,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Avocado,kg,181.22,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Banana (Lakatan) 8-10 pcs/kg,kg,96.69,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Banana (Latundan) 10-12 pcs/kg,kg,76.74,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Banana (Saba),kg,63.0,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Calamansi,kg,122.8,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,158.01,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Melon,kg,101.27,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026","Papaya Solo, Ripe, 2-3 pcs/kg",kg,77.78,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Pomelo,kg,176.15,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Watermelon,kg,77.1,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Salt (Rock),kg,22.0,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Salt (Iodized),kg,42.97,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Sugar (Refined),kg,81.65,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Sugar (Washed),kg,74.46,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Sugar (Brown),kg,72.24,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Cooking Oil (Palm) 350 ml/bottle,ml,39.43,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Cooking Oil (Palm) 1 Liter/bottle,L,100.25,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Cooking Oil (Coconut) 350 ml/bottle,ml,61.04,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 27, 2026","August 2, 2026",Cooking Oil (Coconut) 1 Liter/bottle,L,157.44,Weekly-Average-Prices-July-27-August-2-2026.pdf
"July 6, 2026","July 12, 2026",P20 Benteng Bigas Meron Naᵃ,kg,20.0,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Basmati,kg,190.77,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Glutinous,kg,60.82,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Japonica/Jasponica,kg,60.89,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Other Special Rice White Rice,kg,59.31,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Premium 5% broken,kg,50.93,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Well Milled 1-19% bran streak,kg,47.96,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Basmati kg - Glutinous,kg,77.18,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Japonica/Jasponica kg - Other Special Rice White Rice,kg,59.86,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Premium 5% broken,kg,54.03,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Well Milled 1-19% bran streak,kg,48.99,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Regular Milled 20-40% bran streak,kg,44.46,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Corn (White) Cob, Glutinous",kg,94.11,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Corn (Yellow) Cob, Sweet Corn",kg,86.2,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Corn Grits (White, Food Grade)",kg,73.95,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Corn Grits (Yellow, Food Grade)",kg,79.17,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Corn Cracked (Yellow, Feed Grade)",kg,45.38,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Corn Grits (Feed Grade),kg,45.89,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Mungbean,kg,145.6,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Alumahan (Indian Mackerel) Medium (4-6 pcs/kg),kg,317.83,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Bangus, Large Large (1-2 pcs)",kg,255.22,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Bangus, Medium Medium (3-4 pcs/kg)",kg,231.69,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Bonito (Frigate Tuna) kg - Galunggong, Local Male, Medium (12-14 pcs/kg)",kg,255.44,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Galunggong, Imported Male, Medium (12-14 pcs/kg) kg - Salmon Belly, Local kg - Sardines (Tamban)",kg,130.37,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Squid (Pusit Bisaya), Local Medium",kg,452.25,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Tambakol (Yellow-Fin Tuna), Local Medium, Fresh or Chilled",kg,289.5,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Tilapia Medium (5-6 pcs/kg),kg,152.68,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","BEEF PRODUCTS Beef Brisket, Local Meat with Bones",kg,442.68,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Beef Rump, Local Lean Meat/ Tapadera",kg,494.75,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Pork Belly (Liempo), Local",kg,381.76,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Pork Belly (Liempo), Imported",kg,306.35,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Pork Picnic Shoulder (Kasim), Local",kg,328.2,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Pork Picnic Shoulder (Kasim), Imported",kg,243.24,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Whole Chicken, Local Fully Dressed",kg,203.21,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Pewee) 41-45 grams/pc",pc,5.86,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Extra Small) 46-50 grams/pc",pc,6.36,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Small) 51-55 grams/pc",pc,7.08,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Medium) 56-60 grams/pc",pc,7.87,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Large) 61-65 grams/pc",pc,8.57,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Extra Large) 66-70 grams/pc",pc,9.25,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.92,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (Brown, Medium) Medium",pc,10.68,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (Brown, Large) Large",pc,10.97,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chicken Egg (Brown, Extra Large) Extra Large",pc,10.0,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Ampalaya 4-5 pcs/kg,kg,114.65,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chilli (Green), Local Haba/Panigang",kg,112.85,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Eggplant 3-4 Small Bundles,kg,89.24,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Native Pechay 3-4 Small Bundles,kg,96.73,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Pole Sitao 3-4 Small Bundles,kg,133.15,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Squash Suprema Variety,kg,67.99,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Tomato 15-18 pcs/kg,kg,118.95,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Bell Pepper (Green), Local Medium (151-250gm/pc)",kg,262.84,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Bell Pepper (Red), Local Medium (151-250gm/pc)",kg,220.07,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Broccoli, Local Medium (8-10 cm diameter/bunch hd)",kg,196.39,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Cauliflower, Local Medium (8-10 cm diameter/bunch hd)",kg,181.45,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,98.94,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,106.22,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,93.68,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Carrots, Local 8-10 pcs/kg",kg,111.26,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Celery Medium (501-800 g),kg,152.64,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Chayote Medium (301-400 g),kg,64.32,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Habichuelas/Baguio Beans, Local",kg,132.73,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Pechay Baguio,kg,85.34,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Lettuce (Green Ice),kg,208.43,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Lettuce (Iceberg) Medium (301-450 cm diameter/bunch hd),kg,205.37,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Lettuce (Romaine),kg,257.98,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","White Potato, Local 10-12 pcs/kg",kg,125.97,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Chilli (Red), Local Tingala",kg,187.17,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Garlic, Native/Local",kg,349.57,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Garlic, Imported",kg,148.35,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Ginger, Local Fairly well-matured, Medium (150-300 gm)",kg,174.83,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Red Onion, Local 13-15 pcs/kg",kg,106.94,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Red Onion, Imported",kg,88.0,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","White Onion, Local",kg,102.4,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","White Onion, Imported",kg,135.71,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Avocado,kg,187.72,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Banana (Lakatan) 8-10 pcs/kg,kg,96.07,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Banana (Latundan) 10-12 pcs/kg,kg,75.77,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Banana (Saba),kg,62.19,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Calamansi,kg,113.16,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,145.31,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Melon,kg,102.09,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026","Papaya Solo, Ripe, 2-3 pcs/kg",kg,76.96,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Pomelo,kg,176.94,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Watermelon,kg,76.61,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Salt (Rock),kg,22.3,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Salt (Iodized),kg,41.73,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Sugar (Refined),kg,81.36,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Sugar (Washed),kg,74.42,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Sugar (Brown),kg,72.41,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cooking Oil (Palm) 350 ml/bottle,ml,39.37,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cooking Oil (Palm) 1 Liter/bottle,L,100.37,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cooking Oil (Coconut) 350 ml/bottle,ml,60.76,Weekly-Average-Prices-July-6-12-2026.pdf
"July 6, 2026","July 12, 2026",Cooking Oil (Coconut) 1 Liter/bottle,L,160.42,Weekly-Average-Prices-July-6-12-2026.pdf
"June 1, 2026","June 6, 2026",P20 Benteng Bigas Meron Naᵃ,kg,20.0,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Basmati,kg,210.0,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Glutinous,kg,61.12,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Japonica/Jasponica,kg,62.88,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Other Special Rice White Rice,kg,59.73,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Premium 5% broken,kg,50.94,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Well Milled 1-19% bran streak,kg,48.01,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Regular Milled 20-40% bran streak,kg,42.5,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Basmati kg - Glutinous,kg,76.69,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Japonica/Jasponica kg - Other Special Rice White Rice,kg,60.16,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Premium 5% broken,kg,54.78,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Well Milled 1-19% bran streak,kg,49.67,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Regular Milled 20-40% bran streak,kg,44.88,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Corn (White) Cob, Glutinous",kg,78.26,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Corn (Yellow) Cob, Sweet Corn",kg,74.37,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Corn Grits (White, Food Grade)",kg,102.5,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Corn Grits (Yellow, Food Grade)",kg,102.5,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Corn Cracked (Yellow, Feed Grade)",kg,49.21,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Corn Grits (Feed Grade),kg,46.7,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Mungbean,kg,148.56,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Alumahan (Indian Mackerel) Medium (4-6 pcs/kg),kg,319.59,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Bangus, Large Large (1-2 pcs)",kg,249.05,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Bangus, Medium Medium (3-4 pcs/kg)",kg,228.72,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Bonito (Frigate Tuna) kg - Galunggong, Local Male, Medium (12-14 pcs/kg)",kg,244.15,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Galunggong, Imported Male, Medium (12-14 pcs/kg) kg - Salmon Belly, Local kg - Sardines (Tamban)",kg,137.73,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Squid (Pusit Bisaya), Local Medium",kg,454.62,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Tambakol (Yellow-Fin Tuna), Local Medium, Fresh or Chilled",kg,294.4,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Tilapia Medium (5-6 pcs/kg),kg,154.27,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","BEEF PRODUCTS Beef Brisket, Local Meat with Bones",kg,444.82,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Beef Rump, Local Lean Meat/ Tapadera",kg,495.43,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Pork Belly (Liempo), Local",kg,397.21,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Pork Belly (Liempo), Imported",kg,312.13,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Pork Picnic Shoulder (Kasim), Local",kg,344.11,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Pork Picnic Shoulder (Kasim), Imported",kg,252.54,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Whole Chicken, Local Fully Dressed",kg,202.89,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Pewee) 41-45 grams/pc",pc,5.96,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Extra Small) 46-50 grams/pc",pc,6.48,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Small) 51-55 grams/pc",pc,7.23,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Medium) 56-60 grams/pc",pc,7.97,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Large) 61-65 grams/pc",pc,8.58,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Extra Large) 66-70 grams/pc",pc,9.14,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.81,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (Brown, Medium) Medium",pc,10.96,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (Brown, Large) Large",pc,12.31,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chicken Egg (Brown, Extra Large) Extra Large",pc,11.57,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Ampalaya 4-5 pcs/kg,kg,133.19,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chilli (Green), Local Haba/Panigang",kg,124.94,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Eggplant 3-4 Small Bundles,kg,86.93,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Native Pechay 3-4 Small Bundles,kg,101.46,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Pole Sitao 3-4 Small Bundles,kg,120.51,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Squash Suprema Variety,kg,63.57,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Tomato 15-18 pcs/kg,kg,67.67,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Bell Pepper (Green), Local Medium (151-250gm/pc)",kg,257.98,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Bell Pepper (Red), Local Medium (151-250gm/pc)",kg,240.1,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Broccoli, Local Medium (8-10 cm diameter/bunch hd)",kg,181.0,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Cauliflower, Local Medium (8-10 cm diameter/bunch hd)",kg,132.69,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,64.08,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,67.43,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,59.45,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Carrots, Local 8-10 pcs/kg",kg,132.52,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Celery Medium (501-800 g),kg,143.91,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Chayote Medium (301-400 g),kg,88.99,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Habichuelas/Baguio Beans, Local",kg,154.42,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Pechay Baguio,kg,77.42,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Lettuce (Green Ice),kg,204.95,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Lettuce (Iceberg) Medium (301-450 cm diameter/bunch hd),kg,193.73,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Lettuce (Romaine),kg,234.04,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","White Potato, Local 10-12 pcs/kg",kg,102.99,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Chilli (Red), Local Tingala",kg,143.06,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Garlic, Native/Local",kg,403.85,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Garlic, Imported",kg,146.22,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Ginger, Local Fairly well-matured, Medium (150-300 gm)",kg,173.11,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Red Onion, Local 13-15 pcs/kg",kg,104.07,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Red Onion, Imported",kg,90.0,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","White Onion, Local",kg,98.03,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","White Onion, Imported",kg,103.0,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Avocado,kg,226.41,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Banana (Lakatan) 8-10 pcs/kg,kg,98.44,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Banana (Latundan) 10-12 pcs/kg,kg,75.19,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Banana (Saba),kg,59.08,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Calamansi,kg,124.24,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,145.99,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Melon,kg,102.34,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026","Papaya Solo, Ripe, 2-3 pcs/kg",kg,73.41,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Pomelo,kg,177.76,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Watermelon,kg,75.16,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Salt (Rock),kg,21.59,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Salt (Iodized),kg,41.96,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Sugar (Refined),kg,82.21,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Sugar (Washed),kg,75.32,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Sugar (Brown),kg,73.13,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Cooking Oil (Palm) 350 ml/bottle,ml,39.06,Weekly-Average-Prices-June-1-6-2026.pdf
"June 1, 2026","June 6, 2026",Cooking Oil (Palm) 1 Liter/bottle,L,98.6,Weekly-Average-Prices-June-1-6-2026.pdf
