week_start,week_end,commodity,raw_item,specification,unit,raw_unit,weekly_average_price,price_support_families,extraction_method,source_file
2024-01-29,2024-02-02,Eggplant,Eggplant 3-4 Small Bundles kg 97.26,,kg,,97.26,,pdfplumber,2024\Weekly-Average-Prices-January-29-February-2-2024.pdf
2024-02-05,2024-02-09,Eggplant,Eggplant 3-4 Small Bundles kg 88.06,,kg,,88.06,,pdfplumber,2024\Weekly-Average-Prices-February-5-9-2024.pdf
2024-02-26,2024-03-01,Eggplant,Eggplant 3-4 Small Bundles kg 80.20,,kg,,80.2,,pdfplumber,2024\Weekly-Average-Prices-February-26-March-1-2024.pdf
2024-03-04,2024-03-08,Eggplant,Eggplant 3-4 Small Bundles kg 81.54,,kg,,81.54,,pdfplumber,2024\Weekly-Average-Prices-March-4-8-2024.pdf
2024-04-15,2024-04-20,Eggplant,Eggplant 3-4 Small Bundles kg 86.98,,kg,,86.98,,pdfplumber,2024\Weekly-Average-Prices-April-15-20-2024.pdf
2024-04-22,2024-04-27,Eggplant,Eggplant 3-4 Small Bundles kg 85.70,,kg,,85.7,,pdfplumber,2024\Weekly-Average-Prices-April-22-27-2024.pdf
2024-04-29,2024-05-04,Eggplant,Eggplant 3-4 Small Bundles kg 83.45,,kg,,83.45,,pdfplumber,2024\Weekly-Average-Prices-April-29-May-4-2024.pdf
2024-05-06,2024-05-11,Eggplant,Eggplant 3-4 Small Bundles kg 89.27,,kg,,89.27,,pdfplumber,2024\Weekly-Average-Prices-May-6-11-2024.pdf
2024-05-13,2024-05-18,Eggplant,Eggplant 3-4 Small Bundles kg 93.40,,kg,,93.4,,pdfplumber,2024\Weekly-Average-Prices-May-13-18-2024.pdf
2024-05-20,2024-05-25,Eggplant,Eggplant 3-4 Small Bundles kg 93.39,,kg,,93.39,,pdfplumber,2024\Weekly-Average-Prices-May-20-25-2024.pdf
2024-06-10,2024-06-15,Eggplant,Eggplant 3-4 Small Bundles kg 92.05,,kg,,92.05,,pdfplumber,2024\Weekly-Average-Prices-June-10-15-2024.pdf
2024-06-17,2024-06-22,Eggplant,Eggplant 3-4 Small Bundles kg 92.68,,kg,,92.68,,pdfplumber,2024\Weekly-Average-Prices-June-17-22-2024.pdf
2024-06-24,2024-06-29,Eggplant,Eggplant 3-4 Small Bundles kg 87.45,,kg,,87.45,,pdfplumber,2024\Weekly-Average-Prices-June-24-29-2024.pdf
2024-07-01,2024-07-06,Eggplant,Eggplant 3-4 Small Bundles kg 85.69,,kg,,85.69,,pdfplumber,2024\Weekly-Average-Prices-July-1-6-2024.pdf
2024-07-08,2024-07-13,Eggplant,Eggplant 3-4 Small Bundles kg 95.86,,kg,,95.86,,pdfplumber,2024\Weekly-Average-Prices-July-8-13-2024.pdf
2024-07-15,2024-07-20,Eggplant,Eggplant 3-4 Small Bundles kg 107.40,,kg,,107.4,,pdfplumber,2024\Weekly-Average-Prices-July-15-20-2024.pdf
2024-07-22,2024-07-27,Eggplant,Eggplant 3-4 Small Bundles kg 114.49,,kg,,114.49,,pdfplumber,2024\Weekly-Average-Prices-July-22-27-2024.pdf
2024-07-29,2024-08-03,Eggplant,Eggplant 3-4 Small Bundles kg 135.05,,kg,,135.05,,pdfplumber,2024\Weekly-Average-Prices-July-29-August-3-2024.pdf
2024-08-05,2024-08-10,Eggplant,Eggplant 3-4 Small Bundles kg 136.64,,kg,,136.64,,pdfplumber,2024\Weekly-Average-Prices-August-5-10-2024.pdf
2024-08-12,2024-08-17,Eggplant,Eggplant 3-4 Small Bundles kg 140.87,,kg,,140.87,,pdfplumber,2024\Weekly-Average-Prices-August-12-17-2024.pdf
2024-08-19,2024-08-24,Eggplant,Eggplant 3-4 Small Bundles kg 99.81,,kg,,99.81,,pdfplumber,2024\Weekly-Average-Prices-August-19-24-2024.pdf
2024-11-04,2024-11-09,Eggplant,Eggplant 3-4 Small Bundles kg 132.86,,kg,,132.86,,pdfplumber,2024\Weekly-Average-Prices-November-4-9-2024.pdf
2024-11-18,2024-11-23,Eggplant,Eggplant 3-4 Small Bundles kg 191.54,,kg,,191.54,,pdfplumber,2024\Weekly-Average-Prices-November-18-23-2024.pdf
2025-04-28,2025-05-03,Eggplant,Eggplant 3-4 Small Bundles kg 108.05,,kg,,108.05,,pdfplumber,2025\Weekly-Average-Prices-April-28-May-3-2025.pdf
2025-06-09,2025-06-14,Eggplant,Eggplant 3-4 Small Bundles kg 87.43,,kg,,87.43,,pdfplumber,2025\Weekly-Average-Prices-June-9-14-2025.pdf
2025-09-15,2025-09-20,Eggplant,Eggplant 3-4 Small Bundles kg 91.87,,kg,,91.87,,pdfplumber,2025\Weekly-Average-Prices-September-15-20-2025.pdf
2025-09-22,2025-09-27,Eggplant,Eggplant 3-4 Small Bundles kg 114.66,,kg,,114.66,,pdfplumber,2025\Weekly-Average-Prices-September-22-27-2025.pdf
2025-10-13,2025-10-18,Eggplant,Eggplant 3-4 Small Bundles kg 136.82,,kg,,136.82,,pdfplumber,2025\Weekly-Average-Prices-October-13-18-2025.pdf
2025-10-27,2025-11-01,Eggplant,Eggplant 3-4 Small Bundles kg 107.00,,kg,,107.0,,pdfplumber,2025\Weekly-Average-Prices-October-27-November-1-2025.pdf
2025-11-03,2025-11-08,Eggplant,Eggplant 3-4 Small Bundles kg 99.23,,kg,,99.23,,pdfplumber,2025\Weekly-Average-Prices-November-3-8-2025.pdf
2025-12-08,2025-12-13,Eggplant,Eggplant 3-4 Small Bundles kg 166.21,,kg,,166.21,,pdfplumber,2025\Weekly-Average-Prices-December-8-13-2025.pdf
2026-01-12,2026-01-17,Eggplant,Eggplant 3-4 Small Bundles kg 131.64,,kg,,131.64,,pdfplumber,2026\Weekly-Average-Prices-January-12-17-2026.pdf
2026-01-19,2026-01-24,Eggplant,Eggplant 3-4 Small Bundles kg 122.00,,kg,,122.0,,pdfplumber,2026\Weekly-Average-Prices-January-19-24-2026.pdf
2026-04-20,2026-04-25,Eggplant,Eggplant 3-4 Small Bundles kg 76.69,,kg,,76.69,,pdfplumber,2026\Weekly-Average-Prices-April-20-25-2026.pdf
2026-04-27,2026-05-02,Eggplant,Eggplant 3-4 Small Bundles kg 78.34,,kg,,78.34,,pdfplumber,2026\Weekly-Average-Prices-April-27-May-2-2026.pdf
2026-05-04,2026-05-09,Eggplant,Eggplant 3-4 Small Bundles kg 81.73,,kg,,81.73,,pdfplumber,2026\Weekly-Average-Prices-May-4-9-2026.pdf
2026-05-11,2026-05-16,Eggplant,Eggplant 3-4 Small Bundles kg 84.59,,kg,,84.59,,pdfplumber,2026\Weekly-Average-Prices-May-11-16-2026.pdf
2026-05-18,2026-05-23,Eggplant,Eggplant 3-4 Small Bundles kg 89.02,,kg,,89.02,,pdfplumber,2026\Weekly-Average-Prices-May-18-23-2026.pdf
2026-05-25,2026-05-30,Eggplant,Eggplant 3-4 Small Bundles kg 88.08,,kg,,88.08,,pdfplumber,2026\Weekly-Average-Prices-May-25-30-2026.pdf
2026-06-01,2026-06-06,Eggplant,Eggplant 3-4 Small Bundles kg 86.93,,kg,,86.93,,pdfplumber,2026\Weekly-Average-Prices-June-1-6-2026.pdf
2026-06-08,2026-06-13,Eggplant,Eggplant 3-4 Small Bundles kg 91.02,,kg,,91.02,,pdfplumber,2026\Weekly-Average-Prices-June-8-13-2026.pdf
2026-06-15,2026-06-20,Eggplant,Eggplant 3-4 Small Bundles kg 88.99,,kg,,88.99,,pdfplumber,2026\Weekly-Average-Prices-June-15-20-2026.pdf
2026-06-22,2026-06-27,Eggplant,Eggplant 3-4 Small Bundles kg 101.89,,kg,,101.89,,pdfplumber,2026\Weekly-Average-Prices-June-22-27-2026.pdf
2026-06-29,2026-07-05,Eggplant,Eggplant 3-4 Small Bundles kg 91.81,,kg,,91.81,,pdfplumber,2026\Weekly-Average-Prices-June-29-July-5-2026.pdf
2026-07-06,2026-07-12,Eggplant,Eggplant 3-4 Small Bundles kg 89.24,,kg,,89.24,,pdfplumber,2026\Weekly-Average-Prices-July-6-12-2026.pdf
2026-07-13,2026-07-19,Eggplant,Eggplant 3-4 Small Bundles kg 98.49,,kg,,98.49,,pdfplumber,2026\Weekly-Average-Prices-July-13-19-2026.pdf
2026-07-20,2026-07-26,Eggplant,Eggplant 3-4 Small Bundles kg 116.63,,kg,,116.63,,pdfplumber,2026\Weekly-Average-Prices-July-20-26-2026.pdf
2026-07-27,2026-08-02,Eggplant,Eggplant 3-4 Small Bundles kg 115.56,,kg,,115.56,,pdfplumber,2026\Weekly-Average-Prices-July-27-August-2-2026.pdf
2026-08-03,2026-08-09,Eggplant,Eggplant 3-4 Small Bundles kg 110.28,,kg,,110.28,,pdfplumber,2026\Weekly-Average-Prices-August-3-9-2026.pdf
2026-08-10,2026-08-16,Eggplant,Eggplant 3-4 Small Bundles kg 137.34,,kg,,137.34,,pdfplumber,2026\Weekly-Average-Prices-August-10-16-2026.pdf
2026-08-17,2026-08-23,Eggplant,Eggplant 3-4 Small Bundles kg 178.81,,kg,,178.81,,pdfplumber,2026\Weekly-Average-Prices-August-17-23-2026.pdf
2026-08-24,2026-08-30,Eggplant,Eggplant 3-4 Small Bundles kg 200.08,,kg,,200.08,,pdfplumber,2026\Weekly-Average-Prices-August-24-30-2026.pdf
2024-01-01,2024-01-05,Garlic (Imported),Garlic (Imported) kg 148.77,,kg,,148.77,,pdfplumber,2024\Weekly-Average-Prices-January-1-5-2024.pdf
2024-01-08,2024-01-12,Garlic (Imported),Garlic (Imported) kg 148.20,,kg,,148.2,,pdfplumber,2024\Weekly-Average-Prices-January-8-12-2024.pdf
2024-01-15,2024-01-19,Garlic (Imported),Garlic (Imported) kg 148.18,,kg,,148.18,,pdfplumber,2024\Weekly-Average-Prices-January-15-19-2024.pdf
2024-01-22,2024-01-26,Garlic (Imported),Garlic (Imported) kg 147.94,,kg,,147.94,,pdfplumber,2024\Weekly-Average-Prices-January-22-26-2024.pdf
2024-01-29,2024-02-02,Garlic (Imported),Garlic (Imported) kg 147.81,,kg,,147.81,,pdfplumber,2024\Weekly-Average-Prices-January-29-February-2-2024.pdf
2024-02-05,2024-02-09,Garlic (Imported),Garlic (Imported) kg 145.84,,kg,,145.84,,pdfplumber,2024\Weekly-Average-Prices-February-5-9-2024.pdf
2024-02-26,2024-03-01,Garlic (Imported),Garlic (Imported) kg 145.14,,kg,,145.14,,pdfplumber,2024\Weekly-Average-Prices-February-26-March-1-2024.pdf
2024-03-04,2024-03-08,Garlic (Imported),Garlic (Imported) kg 145.22,,kg,,145.22,,pdfplumber,2024\Weekly-Average-Prices-March-4-8-2024.pdf
2024-04-15,2024-04-20,Garlic (Imported),Garlic (Imported) kg 152.85,,kg,,152.85,,pdfplumber,2024\Weekly-Average-Prices-April-15-20-2024.pdf
2024-04-22,2024-04-27,Garlic (Imported),Garlic (Imported) kg 152.17,,kg,,152.17,,pdfplumber,2024\Weekly-Average-Prices-April-22-27-2024.pdf
2024-04-29,2024-05-04,Garlic (Imported),Garlic (Imported) kg 154.21,,kg,,154.21,,pdfplumber,2024\Weekly-Average-Prices-April-29-May-4-2024.pdf
2024-05-06,2024-05-11,Garlic (Imported),Garlic (Imported) kg 156.29,,kg,,156.29,,pdfplumber,2024\Weekly-Average-Prices-May-6-11-2024.pdf
2024-05-13,2024-05-18,Garlic (Imported),Garlic (Imported) kg 156.23,,kg,,156.23,,pdfplumber,2024\Weekly-Average-Prices-May-13-18-2024.pdf
2024-05-20,2024-05-25,Garlic (Imported),Garlic (Imported) kg 157.31,,kg,,157.31,,pdfplumber,2024\Weekly-Average-Prices-May-20-25-2024.pdf
2024-06-10,2024-06-15,Garlic (Imported),Garlic (Imported) kg 156.18,,kg,,156.18,,pdfplumber,2024\Weekly-Average-Prices-June-10-15-2024.pdf
2024-06-17,2024-06-22,Garlic (Imported),Garlic (Imported) kg 156.78,,kg,,156.78,,pdfplumber,2024\Weekly-Average-Prices-June-17-22-2024.pdf
2024-06-24,2024-06-29,Garlic (Imported),Garlic (Imported) kg 155.98,,kg,,155.98,,pdfplumber,2024\Weekly-Average-Prices-June-24-29-2024.pdf
2024-07-01,2024-07-06,Garlic (Imported),Garlic (Imported) kg 155.21,,kg,,155.21,,pdfplumber,2024\Weekly-Average-Prices-July-1-6-2024.pdf
2024-07-08,2024-07-13,Garlic (Imported),Garlic (Imported) kg 154.43,,kg,,154.43,,pdfplumber,2024\Weekly-Average-Prices-July-8-13-2024.pdf
2024-07-15,2024-07-20,Garlic (Imported),Garlic (Imported) kg 153.59,,kg,,153.59,,pdfplumber,2024\Weekly-Average-Prices-July-15-20-2024.pdf
2024-07-22,2024-07-27,Garlic (Imported),Garlic (Imported) kg 153.20,,kg,,153.2,,pdfplumber,2024\Weekly-Average-Prices-July-22-27-2024.pdf
2024-07-29,2024-08-03,Garlic (Imported),Garlic (Imported) kg 154.28,,kg,,154.28,,pdfplumber,2024\Weekly-Average-Prices-July-29-August-3-2024.pdf
2024-08-05,2024-08-10,Garlic (Imported),Garlic (Imported) kg 154.54,,kg,,154.54,,pdfplumber,2024\Weekly-Average-Prices-August-5-10-2024.pdf
2024-08-12,2024-08-17,Garlic (Imported),Garlic (Imported) kg 153.07,,kg,,153.07,,pdfplumber,2024\Weekly-Average-Prices-August-12-17-2024.pdf
2024-08-19,2024-08-24,Garlic (Imported),Garlic (Imported) kg 151.56,,kg,,151.56,,pdfplumber,2024\Weekly-Average-Prices-August-19-24-2024.pdf
2024-11-04,2024-11-09,Garlic (Imported),Garlic (Imported) kg 152.94,,kg,,152.94,,pdfplumber,2024\Weekly-Average-Prices-November-4-9-2024.pdf
2024-11-18,2024-11-23,Garlic (Imported),Garlic (Imported) kg 156.11,,kg,,156.11,,pdfplumber,2024\Weekly-Average-Prices-November-18-23-2024.pdf
2025-04-28,2025-05-03,Garlic (Imported),Garlic (Imported) kg 156.93,,kg,,156.93,,pdfplumber,2025\Weekly-Average-Prices-April-28-May-3-2025.pdf
2025-06-09,2025-06-14,Garlic (Imported),Garlic (Imported) kg 157.79,,kg,,157.79,,pdfplumber,2025\Weekly-Average-Prices-June-9-14-2025.pdf
2025-09-15,2025-09-20,Garlic (Imported),Garlic (Imported) kg 154.65,,kg,,154.65,,pdfplumber,2025\Weekly-Average-Prices-September-15-20-2025.pdf
2025-09-22,2025-09-27,Garlic (Imported),Garlic (Imported) kg 155.47,,kg,,155.47,,pdfplumber,2025\Weekly-Average-Prices-September-22-27-2025.pdf
2025-10-13,2025-10-18,Garlic (Imported),Garlic (Imported) kg 150.94,,kg,,150.94,,pdfplumber,2025\Weekly-Average-Prices-October-13-18-2025.pdf
2025-10-27,2025-11-01,Garlic (Imported),Garlic (Imported) kg 149.85,,kg,,149.85,,pdfplumber,2025\Weekly-Average-Prices-October-27-November-1-2025.pdf
2025-11-03,2025-11-08,Garlic (Imported),Garlic (Imported) kg 151.27,,kg,,151.27,,pdfplumber,2025\Weekly-Average-Prices-November-3-8-2025.pdf
2025-12-08,2025-12-13,Garlic (Imported),Garlic (Imported) kg 153.02,,kg,,153.02,,pdfplumber,2025\Weekly-Average-Prices-December-8-13-2025.pdf
2026-01-12,2026-01-17,Garlic (Imported),"Garlic, Imported kg 154.96",,kg,,154.96,,pdfplumber,2026\Weekly-Average-Prices-January-12-17-2026.pdf
2026-01-19,2026-01-24,Garlic (Imported),"Garlic, Imported kg 153.85",,kg,,153.85,,pdfplumber,2026\Weekly-Average-Prices-January-19-24-2026.pdf
2026-04-20,2026-04-25,Garlic (Imported),"Garlic, Imported kg 147.87",,kg,,147.87,,pdfplumber,2026\Weekly-Average-Prices-April-20-25-2026.pdf
2026-04-27,2026-05-02,Garlic (Imported),"Garlic, Imported kg 147.35",,kg,,147.35,,pdfplumber,2026\Weekly-Average-Prices-April-27-May-2-2026.pdf
2026-05-04,2026-05-09,Garlic (Imported),"Garlic, Imported kg 146.23",,kg,,146.23,,pdfplumber,2026\Weekly-Average-Prices-May-4-9-2026.pdf
2026-05-11,2026-05-16,Garlic (Imported),"Garlic, Imported kg 146.79",,kg,,146.79,,pdfplumber,2026\Weekly-Average-Prices-May-11-16-2026.pdf
2026-05-18,2026-05-23,Garlic (Imported),"Garlic, Imported kg 146.35",,kg,,146.35,,pdfplumber,2026\Weekly-Average-Prices-May-18-23-2026.pdf
2026-05-25,2026-05-30,Garlic (Imported),"Garlic, Imported kg 146.03",,kg,,146.03,,pdfplumber,2026\Weekly-Average-Prices-May-25-30-2026.pdf
2026-06-01,2026-06-06,Garlic (Imported),"Garlic, Imported kg 146.22",,kg,,146.22,,pdfplumber,2026\Weekly-Average-Prices-June-1-6-2026.pdf
2026-06-08,2026-06-13,Garlic (Imported),"Garlic, Imported kg 146.22",,kg,,146.22,,pdfplumber,2026\Weekly-Average-Prices-June-8-13-2026.pdf
2026-06-15,2026-06-20,Garlic (Imported),"Garlic, Imported kg 146.81",,kg,,146.81,,pdfplumber,2026\Weekly-Average-Prices-June-15-20-2026.pdf
2026-06-22,2026-06-27,Garlic (Imported),"Garlic, Imported kg 145.93",,kg,,145.93,,pdfplumber,2026\Weekly-Average-Prices-June-22-27-2026.pdf
2026-06-29,2026-07-05,Garlic (Imported),"Garlic, Imported kg 147.40",,kg,,147.4,,pdfplumber,2026\Weekly-Average-Prices-June-29-July-5-2026.pdf
2026-07-06,2026-07-12,Garlic (Imported),"Garlic, Imported kg 148.35",,kg,,148.35,,pdfplumber,2026\Weekly-Average-Prices-July-6-12-2026.pdf
2026-07-13,2026-07-19,Garlic (Imported),"Garlic, Imported kg 148.01",,kg,,148.01,,pdfplumber,2026\Weekly-Average-Prices-July-13-19-2026.pdf
2026-07-20,2026-07-26,Garlic (Imported),"Garlic, Imported kg 147.81",,kg,,147.81,,pdfplumber,2026\Weekly-Average-Prices-July-20-26-2026.pdf
2026-07-27,2026-08-02,Garlic (Imported),"Garlic, Imported kg 149.70",,kg,,149.7,,pdfplumber,2026\Weekly-Average-Prices-July-27-August-2-2026.pdf
2026-08-03,2026-08-09,Garlic (Imported),"Garlic, Imported kg 148.15",,kg,,148.15,,pdfplumber,2026\Weekly-Average-Prices-August-3-9-2026.pdf
2026-08-10,2026-08-16,Garlic (Imported),"Garlic, Imported kg 148.58",,kg,,148.58,,pdfplumber,2026\Weekly-Average-Prices-August-10-16-2026.pdf
2026-08-17,2026-08-23,Garlic (Imported),"Garlic, Imported kg 150.02",,kg,,150.02,,pdfplumber,2026\Weekly-Average-Prices-August-17-23-2026.pdf
2026-08-24,2026-08-30,Garlic (Imported),"Garlic, Imported kg 150.25",,kg,,150.25,,pdfplumber,2026\Weekly-Average-Prices-August-24-30-2026.pdf
2024-01-01,2024-01-05,Garlic (Native),Garlic (Native) kg 475.00,,kg,,475.0,,pdfplumber,2024\Weekly-Average-Prices-January-1-5-2024.pdf
2024-01-08,2024-01-12,Garlic (Native),Garlic (Native) kg 450.00,,kg,,450.0,,pdfplumber,2024\Weekly-Average-Prices-January-8-12-2024.pdf
2024-01-15,2024-01-19,Garlic (Native),Garlic (Native) kg 456.25,,kg,,456.25,,pdfplumber,2024\Weekly-Average-Prices-January-15-19-2024.pdf
2024-01-22,2024-01-26,Garlic (Native),Garlic (Native) kg 500.00,,kg,,500.0,,pdfplumber,2024\Weekly-Average-Prices-January-22-26-2024.pdf
2024-01-29,2024-02-02,Garlic (Native),Garlic (Native) kg 462.50,,kg,,462.5,,pdfplumber,2024\Weekly-Average-Prices-January-29-February-2-2024.pdf
2024-02-05,2024-02-09,Garlic (Native),Garlic (Native) kg 435.71,,kg,,435.71,,pdfplumber,2024\Weekly-Average-Prices-February-5-9-2024.pdf
2024-02-26,2024-03-01,Garlic (Native),Garlic (Native) kg 431.25,,kg,,431.25,,pdfplumber,2024\Weekly-Average-Prices-February-26-March-1-2024.pdf
2024-03-04,2024-03-08,Garlic (Native),Garlic (Native) kg 445.45,,kg,,445.45,,pdfplumber,2024\Weekly-Average-Prices-March-4-8-2024.pdf
2024-04-15,2024-04-20,Garlic (Native),Garlic (Native) kg 402.73,,kg,,402.73,,pdfplumber,2024\Weekly-Average-Prices-April-15-20-2024.pdf
2024-04-22,2024-04-27,Garlic (Native),Garlic (Native) kg 375.15,,kg,,375.15,,pdfplumber,2024\Weekly-Average-Prices-April-22-27-2024.pdf
2024-04-29,2024-05-04,Garlic (Native),Garlic (Native) kg 414.62,,kg,,414.62,,pdfplumber,2024\Weekly-Average-Prices-April-29-May-4-2024.pdf
2024-05-06,2024-05-11,Garlic (Native),Garlic (Native) kg 420.83,,kg,,420.83,,pdfplumber,2024\Weekly-Average-Prices-May-6-11-2024.pdf
2024-05-13,2024-05-18,Garlic (Native),Garlic (Native) kg 423.81,,kg,,423.81,,pdfplumber,2024\Weekly-Average-Prices-May-13-18-2024.pdf
2024-05-20,2024-05-25,Garlic (Native),Garlic (Native) kg 387.50,,kg,,387.5,,pdfplumber,2024\Weekly-Average-Prices-May-20-25-2024.pdf
2024-06-10,2024-06-15,Garlic (Native),Garlic (Native) kg 419.35,,kg,,419.35,,pdfplumber,2024\Weekly-Average-Prices-June-10-15-2024.pdf
2024-06-17,2024-06-22,Garlic (Native),Garlic (Native) kg 418.18,,kg,,418.18,,pdfplumber,2024\Weekly-Average-Prices-June-17-22-2024.pdf
2024-06-24,2024-06-29,Garlic (Native),Garlic (Native) kg 425.00,,kg,,425.0,,pdfplumber,2024\Weekly-Average-Prices-June-24-29-2024.pdf
2024-07-01,2024-07-06,Garlic (Native),Garlic (Native) kg 424.00,,kg,,424.0,,pdfplumber,2024\Weekly-Average-Prices-July-1-6-2024.pdf
2024-07-08,2024-07-13,Garlic (Native),Garlic (Native) kg 424.00,,kg,,424.0,,pdfplumber,2024\Weekly-Average-Prices-July-8-13-2024.pdf
2024-07-15,2024-07-20,Garlic (Native),Garlic (Native) kg 417.86,,kg,,417.86,,pdfplumber,2024\Weekly-Average-Prices-July-15-20-2024.pdf
2024-07-22,2024-07-27,Garlic (Native),Garlic (Native) kg 416.67,,kg,,416.67,,pdfplumber,2024\Weekly-Average-Prices-July-22-27-2024.pdf
2024-07-29,2024-08-03,Garlic (Native),Garlic (Native) kg 400.00,,kg,,400.0,,pdfplumber,2024\Weekly-Average-Prices-July-29-August-3-2024.pdf
2024-08-05,2024-08-10,Garlic (Native),Garlic (Native) kg 421.05,,kg,,421.05,,pdfplumber,2024\Weekly-Average-Prices-August-5-10-2024.pdf
2024-08-12,2024-08-17,Garlic (Native),Garlic (Native) kg 421.74,,kg,,421.74,,pdfplumber,2024\Weekly-Average-Prices-August-12-17-2024.pdf
2024-08-19,2024-08-24,Garlic (Native),Garlic (Native) kg 428.57,,kg,,428.57,,pdfplumber,2024\Weekly-Average-Prices-August-19-24-2024.pdf
2024-11-04,2024-11-09,Garlic (Native),Garlic (Native) kg 407.89,,kg,,407.89,,pdfplumber,2024\Weekly-Average-Prices-November-4-9-2024.pdf
2024-11-18,2024-11-23,Garlic (Native),Garlic (Native) kg 407.32,,kg,,407.32,,pdfplumber,2024\Weekly-Average-Prices-November-18-23-2024.pdf
2025-04-28,2025-05-03,Garlic (Native),Garlic (Native) kg 410.00,,kg,,410.0,,pdfplumber,2025\Weekly-Average-Prices-April-28-May-3-2025.pdf
2025-06-09,2025-06-14,Garlic (Native),Garlic (Native) kg 414.29,,kg,,414.29,,pdfplumber,2025\Weekly-Average-Prices-June-9-14-2025.pdf
2025-09-15,2025-09-20,Garlic (Native),Garlic (Native) kg 396.88,,kg,,396.88,,pdfplumber,2025\Weekly-Average-Prices-September-15-20-2025.pdf
2025-09-22,2025-09-27,Garlic (Native),Garlic (Native) kg 356.43,,kg,,356.43,,pdfplumber,2025\Weekly-Average-Prices-September-22-27-2025.pdf
2025-10-13,2025-10-18,Garlic (Native),Garlic (Native) kg 390.91,,kg,,390.91,,pdfplumber,2025\Weekly-Average-Prices-October-13-18-2025.pdf
2025-10-27,2025-11-01,Garlic (Native),Garlic (Native) kg 420.51,,kg,,420.51,,pdfplumber,2025\Weekly-Average-Prices-October-27-November-1-2025.pdf
2025-11-03,2025-11-08,Garlic (Native),Garlic (Native) kg 414.10,,kg,,414.1,,pdfplumber,2025\Weekly-Average-Prices-November-3-8-2025.pdf
2025-12-08,2025-12-13,Garlic (Native),Garlic (Native) kg 409.09,,kg,,409.09,,pdfplumber,2025\Weekly-Average-Prices-December-8-13-2025.pdf
2026-01-12,2026-01-17,Garlic (Native),"Garlic, Native/Local kg 383.33",,kg,,383.33,,pdfplumber,2026\Weekly-Average-Prices-January-12-17-2026.pdf
2026-01-19,2026-01-24,Garlic (Native),"Garlic, Native/Local kg 392.31",,kg,,392.31,,pdfplumber,2026\Weekly-Average-Prices-January-19-24-2026.pdf
2026-04-20,2026-04-25,Garlic (Native),"Garlic, Native/Local kg 396.54",,kg,,396.54,,pdfplumber,2026\Weekly-Average-Prices-April-20-25-2026.pdf
2026-04-27,2026-05-02,Garlic (Native),"Garlic, Native/Local kg 375.00",,kg,,375.0,,pdfplumber,2026\Weekly-Average-Prices-April-27-May-2-2026.pdf
2026-05-04,2026-05-09,Garlic (Native),"Garlic, Native/Local kg 375.68",,kg,,375.68,,pdfplumber,2026\Weekly-Average-Prices-May-4-9-2026.pdf
2026-05-11,2026-05-16,Garlic (Native),"Garlic, Native/Local kg 400.00",,kg,,400.0,,pdfplumber,2026\Weekly-Average-Prices-May-11-16-2026.pdf
2026-05-18,2026-05-23,Garlic (Native),"Garlic, Native/Local kg 400.00",,kg,,400.0,,pdfplumber,2026\Weekly-Average-Prices-May-18-23-2026.pdf
2026-05-25,2026-05-30,Garlic (Native),"Garlic, Native/Local kg 386.36",,kg,,386.36,,pdfplumber,2026\Weekly-Average-Prices-May-25-30-2026.pdf
2026-06-01,2026-06-06,Garlic (Native),"Garlic, Native/Local kg 403.85",,kg,,403.85,,pdfplumber,2026\Weekly-Average-Prices-June-1-6-2026.pdf
2026-06-08,2026-06-13,Garlic (Native),"Garlic, Native/Local kg 377.08",,kg,,377.08,,pdfplumber,2026\Weekly-Average-Prices-June-8-13-2026.pdf
2026-06-15,2026-06-20,Garlic (Native),"Garlic, Native/Local kg 393.33",,kg,,393.33,,pdfplumber,2026\Weekly-Average-Prices-June-15-20-2026.pdf
2026-06-22,2026-06-27,Garlic (Native),"Garlic, Native/Local kg 376.83",,kg,,376.83,,pdfplumber,2026\Weekly-Average-Prices-June-22-27-2026.pdf
2026-06-29,2026-07-05,Garlic (Native),"Garlic, Native/Local kg 366.15",,kg,,366.15,,pdfplumber,2026\Weekly-Average-Prices-June-29-July-5-2026.pdf
2026-07-06,2026-07-12,Garlic (Native),"Garlic, Native/Local kg 349.57",,kg,,349.57,,pdfplumber,2026\Weekly-Average-Prices-July-6-12-2026.pdf
2026-07-13,2026-07-19,Garlic (Native),"Garlic, Native/Local kg 351.04",,kg,,351.04,,pdfplumber,2026\Weekly-Average-Prices-July-13-19-2026.pdf
2026-07-20,2026-07-26,Garlic (Native),"Garlic, Native/Local kg 360.59",,kg,,360.59,,pdfplumber,2026\Weekly-Average-Prices-July-20-26-2026.pdf
2026-07-27,2026-08-02,Garlic (Native),"Garlic, Native/Local kg 361.39",,kg,,361.39,,pdfplumber,2026\Weekly-Average-Prices-July-27-August-2-2026.pdf
2026-08-03,2026-08-09,Garlic (Native),"Garlic, Native/Local kg 355.61",,kg,,355.61,,pdfplumber,2026\Weekly-Average-Prices-August-3-9-2026.pdf
2026-08-10,2026-08-16,Garlic (Native),"Garlic, Native/Local kg 352.00",,kg,,352.0,,pdfplumber,2026\Weekly-Average-Prices-August-10-16-2026.pdf
2026-08-17,2026-08-23,Garlic (Native),"Garlic, Native/Local kg 356.00",,kg,,356.0,,pdfplumber,2026\Weekly-Average-Prices-August-17-23-2026.pdf
