date,year,month,commodity,source_commodity,monthly_average_price,admin1,admin2,market,pricetype,currency,unit
2024-03-15,2024,3,White Onion,Onions (white),81.57,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-04-15,2024,4,White Onion,Onions (white),81.8,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-05-15,2024,5,White Onion,Onions (white),93.32,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-06-15,2024,6,White Onion,Onions (white),95.67,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-07-15,2024,7,White Onion,Onions (white),97.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-08-15,2024,8,White Onion,Onions (white),113.71,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-09-15,2024,9,White Onion,Onions (white),129.1,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-10-15,2024,10,White Onion,Onions (white),112.39,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-11-15,2024,11,White Onion,Onions (white),107.78,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-12-15,2024,12,White Onion,Onions (white),115.6,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-01-15,2025,1,White Onion,Onions (white),125.17,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-02-15,2025,2,White Onion,Onions (white),132.7,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-03-15,2025,3,White Onion,Onions (white),110.69,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-04-15,2025,4,White Onion,Onions (white),100.64,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-05-15,2025,5,White Onion,Onions (white),112.11,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-06-15,2025,6,White Onion,Onions (white),112.44,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-07-15,2025,7,White Onion,Onions (white),127.72,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-08-15,2025,8,White Onion,Onions (white),146.97,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-09-15,2025,9,White Onion,Onions (white),136.56,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-10-15,2025,10,White Onion,Onions (white),126.7,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-11-15,2025,11,White Onion,Onions (white),129.44,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-12-15,2025,12,White Onion,Onions (white),140.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-01-15,2026,1,White Onion,Onions (white),139.39,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-02-15,2026,2,White Onion,Onions (white),120.45,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-03-15,2026,3,White Onion,Onions (white),108.37,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-04-15,2026,4,White Onion,Onions (white),95.72,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-05-15,2026,5,White Onion,Onions (white),97.25,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-06-15,2026,6,White Onion,Onions (white),103.65,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-01-15,2008,1,White Potato,Potatoes (Irish),45.36,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-02-15,2008,2,White Potato,Potatoes (Irish),44.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-03-15,2008,3,White Potato,Potatoes (Irish),39.26,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-04-15,2008,4,White Potato,Potatoes (Irish),33.96,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-05-15,2008,5,White Potato,Potatoes (Irish),34.39,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-06-15,2008,6,White Potato,Potatoes (Irish),34.58,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-07-15,2008,7,White Potato,Potatoes (Irish),38.7,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-08-15,2008,8,White Potato,Potatoes (Irish),44.05,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-09-15,2008,9,White Potato,Potatoes (Irish),49.39,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-10-15,2008,10,White Potato,Potatoes (Irish),58.63,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-11-15,2008,11,White Potato,Potatoes (Irish),56.65,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2008-12-15,2008,12,White Potato,Potatoes (Irish),46.0,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-01-15,2009,1,White Potato,Potatoes (Irish),40.14,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-02-15,2009,2,White Potato,Potatoes (Irish),34.57,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-03-15,2009,3,White Potato,Potatoes (Irish),33.99,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-04-15,2009,4,White Potato,Potatoes (Irish),38.13,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-05-15,2009,5,White Potato,Potatoes (Irish),43.66,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-06-15,2009,6,White Potato,Potatoes (Irish),48.07,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-07-15,2009,7,White Potato,Potatoes (Irish),47.96,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-08-15,2009,8,White Potato,Potatoes (Irish),53.44,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-09-15,2009,9,White Potato,Potatoes (Irish),57.73,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-10-15,2009,10,White Potato,Potatoes (Irish),79.37,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-11-15,2009,11,White Potato,Potatoes (Irish),69.41,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2009-12-15,2009,12,White Potato,Potatoes (Irish),80.04,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-01-15,2010,1,White Potato,Potatoes (Irish),49.31,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-02-15,2010,2,White Potato,Potatoes (Irish),38.44,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-03-15,2010,3,White Potato,Potatoes (Irish),33.76,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-04-15,2010,4,White Potato,Potatoes (Irish),43.16,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-05-15,2010,5,White Potato,Potatoes (Irish),59.5,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-06-15,2010,6,White Potato,Potatoes (Irish),62.6,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-07-15,2010,7,White Potato,Potatoes (Irish),49.14,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-08-15,2010,8,White Potato,Potatoes (Irish),42.75,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-09-15,2010,9,White Potato,Potatoes (Irish),41.35,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-10-15,2010,10,White Potato,Potatoes (Irish),43.88,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-11-15,2010,11,White Potato,Potatoes (Irish),43.66,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2010-12-15,2010,12,White Potato,Potatoes (Irish),58.71,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-01-15,2012,1,White Potato,Potatoes (Irish),43.64,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-02-15,2012,2,White Potato,Potatoes (Irish),36.82,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-03-15,2012,3,White Potato,Potatoes (Irish),36.2,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-05-15,2012,5,White Potato,Potatoes (Irish),38.05,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-06-15,2012,6,White Potato,Potatoes (Irish),40.24,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-07-15,2012,7,White Potato,Potatoes (Irish),49.95,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-08-15,2012,8,White Potato,Potatoes (Irish),64.54,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-09-15,2012,9,White Potato,Potatoes (Irish),61.66,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-10-15,2012,10,White Potato,Potatoes (Irish),69.0,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2012-11-15,2012,11,White Potato,Potatoes (Irish),58.71,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2013-01-15,2013,1,White Potato,Potatoes (Irish),43.05,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2013-02-15,2013,2,White Potato,Potatoes (Irish),40.41,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2013-03-15,2013,3,White Potato,Potatoes (Irish),49.77,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2013-04-15,2013,4,White Potato,Potatoes (Irish),58.66,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2014-07-15,2014,7,White Potato,Potatoes (Irish),47.62,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-05-15,2017,5,White Potato,Potatoes (Irish),57.16,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-06-15,2017,6,White Potato,Potatoes (Irish),59.38,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-07-15,2017,7,White Potato,Potatoes (Irish),58.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-08-15,2017,8,White Potato,Potatoes (Irish),61.51,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-09-15,2017,9,White Potato,Potatoes (Irish),63.51,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-10-15,2017,10,White Potato,Potatoes (Irish),65.13,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-11-15,2017,11,White Potato,Potatoes (Irish),63.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2017-12-15,2017,12,White Potato,Potatoes (Irish),65.61,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-01-15,2018,1,White Potato,Potatoes (Irish),68.12,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-02-15,2018,2,White Potato,Potatoes (Irish),66.03,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-03-15,2018,3,White Potato,Potatoes (Irish),61.94,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-04-15,2018,4,White Potato,Potatoes (Irish),58.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-05-15,2018,5,White Potato,Potatoes (Irish),56.53,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-06-15,2018,6,White Potato,Potatoes (Irish),56.6,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-07-15,2018,7,White Potato,Potatoes (Irish),57.02,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-08-15,2018,8,White Potato,Potatoes (Irish),59.4,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-09-15,2018,9,White Potato,Potatoes (Irish),68.51,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-10-15,2018,10,White Potato,Potatoes (Irish),73.62,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-11-15,2018,11,White Potato,Potatoes (Irish),99.63,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2018-12-15,2018,12,White Potato,Potatoes (Irish),78.38,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2019-01-15,2019,1,White Potato,Potatoes (Irish),67.36,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2019-02-15,2019,2,White Potato,Potatoes (Irish),57.15,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2019-03-15,2019,3,White Potato,Potatoes (Irish),57.48,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2019-04-15,2019,4,White Potato,Potatoes (Irish),61.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2019-05-15,2019,5,White Potato,Potatoes (Irish),66.33,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-05-15,2020,5,White Potato,Potatoes (Irish),86.16,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-06-15,2020,6,White Potato,Potatoes (Irish),83.74,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-07-15,2020,7,White Potato,Potatoes (Irish),73.47,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-08-15,2020,8,White Potato,Potatoes (Irish),73.4,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-09-15,2020,9,White Potato,Potatoes (Irish),68.26,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-10-15,2020,10,White Potato,Potatoes (Irish),68.98,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-11-15,2020,11,White Potato,Potatoes (Irish),77.18,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2020-12-15,2020,12,White Potato,Potatoes (Irish),94.78,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2021-01-15,2021,1,White Potato,Potatoes (Irish),126.64,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2021-02-15,2021,2,White Potato,Potatoes (Irish),102.96,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-01-15,2022,1,White Potato,Potatoes (Irish),80.79,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-02-15,2022,2,White Potato,Potatoes (Irish),72.64,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-03-15,2022,3,White Potato,Potatoes (Irish),66.23,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-04-15,2022,4,White Potato,Potatoes (Irish),67.71,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-05-15,2022,5,White Potato,Potatoes (Irish),73.73,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-06-15,2022,6,White Potato,Potatoes (Irish),76.7,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-07-15,2022,7,White Potato,Potatoes (Irish),80.49,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-08-15,2022,8,White Potato,Potatoes (Irish),79.11,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-09-15,2022,9,White Potato,Potatoes (Irish),78.47,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-10-15,2022,10,White Potato,Potatoes (Irish),89.71,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-11-15,2022,11,White Potato,Potatoes (Irish),118.86,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2022-12-15,2022,12,White Potato,Potatoes (Irish),143.93,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-01-15,2023,1,White Potato,Potatoes (Irish),140.14,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-02-15,2023,2,White Potato,Potatoes (Irish),126.39,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-03-15,2023,3,White Potato,Potatoes (Irish),110.64,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-04-15,2023,4,White Potato,Potatoes (Irish),106.13,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-05-15,2023,5,White Potato,Potatoes (Irish),98.56,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-06-15,2023,6,White Potato,Potatoes (Irish),101.73,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-07-15,2023,7,White Potato,Potatoes (Irish),113.96,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-08-15,2023,8,White Potato,Potatoes (Irish),136.93,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-09-15,2023,9,White Potato,Potatoes (Irish),160.99,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-10-15,2023,10,White Potato,Potatoes (Irish),195.49,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-11-15,2023,11,White Potato,Potatoes (Irish),167.99,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2023-12-15,2023,12,White Potato,Potatoes (Irish),153.03,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-01-15,2024,1,White Potato,Potatoes (Irish),130.54,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-02-15,2024,2,White Potato,Potatoes (Irish),119.15,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-03-15,2024,3,White Potato,Potatoes (Irish),123.13,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-04-15,2024,4,White Potato,Potatoes (Irish),114.34,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-05-15,2024,5,White Potato,Potatoes (Irish),109.84,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-06-15,2024,6,White Potato,Potatoes (Irish),137.65,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-07-15,2024,7,White Potato,Potatoes (Irish),117.49,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-08-15,2024,8,White Potato,Potatoes (Irish),102.81,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-09-15,2024,9,White Potato,Potatoes (Irish),97.8,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-10-15,2024,10,White Potato,Potatoes (Irish),96.81,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-11-15,2024,11,White Potato,Potatoes (Irish),113.85,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2024-12-15,2024,12,White Potato,Potatoes (Irish),150.78,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-01-15,2025,1,White Potato,Potatoes (Irish),166.29,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-02-15,2025,2,White Potato,Potatoes (Irish),137.09,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-03-15,2025,3,White Potato,Potatoes (Irish),112.86,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-04-15,2025,4,White Potato,Potatoes (Irish),95.8,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-05-15,2025,5,White Potato,Potatoes (Irish),89.0,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-06-15,2025,6,White Potato,Potatoes (Irish),87.74,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-07-15,2025,7,White Potato,Potatoes (Irish),87.51,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-08-15,2025,8,White Potato,Potatoes (Irish),100.48,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-09-15,2025,9,White Potato,Potatoes (Irish),110.26,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-10-15,2025,10,White Potato,Potatoes (Irish),132.01,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-11-15,2025,11,White Potato,Potatoes (Irish),148.98,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2025-12-15,2025,12,White Potato,Potatoes (Irish),154.08,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-01-15,2026,1,White Potato,Potatoes (Irish),152.09,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-02-15,2026,2,White Potato,Potatoes (Irish),123.82,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-03-15,2026,3,White Potato,Potatoes (Irish),107.16,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-04-15,2026,4,White Potato,Potatoes (Irish),102.44,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-05-15,2026,5,White Potato,Potatoes (Irish),99.84,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
2026-06-15,2026,6,White Potato,Potatoes (Irish),120.02,National Capital region,Metropolitan Manila,Metro Manila,Retail,PHP,KG
